"full_text","source"
"عاجل | المستشار الألماني: التزام الاتحاد الأوروبي تجاه أوكرانيا كعضو مستقبلي هو من أهم القرارات الجيوسياسية في عصرنا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رويترز عن وزارة الدفاع البيلاروسية: بدء عملية فحص مفاجئة لقدرات الجيش القتالية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رئيس لجنة الخارجية والأمن بالكنيست الإسرائيلي: فشل عملية لاعتقال مطلوبين من عرين الأسود بنابلس الأسبوع الماضي","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رويترز عن مبعوث اليابان الخاص لكوريا الشمالية: التعاون الأمني بين طوكيو وسول وواشنطن ارتفع لمستوى غير مسبوق","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رويترز عن مبعوث كوريا الجنوبية الخاص لكوريا الشمالية: سول وواشنطن وطوكيو ستنسق العقوبات على بيونغ يانغ","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رويترز عن المبعوث الأمريكي الخاص لكوريا الشمالية: سلوك بيونغ يانغ يعد أحد أكثر التحديات الأمنية خطورة بالمنطقة","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رويترز عن مسؤولين أمريكيين: واشنطن ترسل أولى الشحنات من معدات الطاقة لمساعدة أوكرانيا في أزمة الكهرباء","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | وكالة الأنباء الألمانية: أغلبية دول الاتحاد الأوروبي توافق على تجميد حزم مالية مخصصة للمجر","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | سوليفان: عقب القمة الإفريقية الأمريكية سيكون لدينا ممثل خاص جديد لتطبيق قرارات القمة هو جوني كارسون","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | هيئة البث الإسرائيلية تعلن مقتل الأسير المحرر إبراهيم الطوري في إطلاق نار بكفر قاسم","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | محكمة مصرية تجدد حبس الزميل هشام عبد العزيز الصحفي بقناة #الجزيرة مباشر  45 يوما إضافيا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | وزير الخارجية التركي: جاهزون للعمل المشترك مع النظام السوري لمكافحة الإرهاب والعملية السياسية وعودة السوريين","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | بيان قمة الدول السبع: ملتزمون بالعقوبات غير المسبوقة التي فرضناها على روسيا بسبب حربها على أوكرانيا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | بيان قمة الدول السبع: تركيزنا سينصب على تزويد أوكرانيا بأنظمة الدفاع الجوي","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | بيان قمة الدول السبع: سنواصل تنسيق جهودنا لتلبية احتياجات أوكرانيا الملحة من حيث المعدات العسكرية والدفاعية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | بوريل: لم نتوصل بعد إلى اتفاق بشأن فرض عقوبات جديدة على روسيا وسيتعين علينا مواصلة العمل بهذا الشأن","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | المستشار الألماني: قادة الدول السبع اتفقوا على إنشاء منصة لتنسيق المساعدات المالية لأوكرانيا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | أردوغان: سنمضي في طريقنا لإنشاء منطقة عازلة على طول الحدود مع #سوريا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رئيس الوزراء الأوكراني: فرنسا تستعد لإرسال شحنة أخرى من المعدات لإعادة تشغيل منشآت الطاقة في أوكرانيا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الاتحاد التونسي للشغل: ننفي المشاركة في صياغة البرنامج الاقتصادي للحكومة ولم نعلم بما أبرمته مع صندوق النقد","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الاتحاد التونسي للشغل: حذرنا من أن البلاد ستذهب في منعرج خطير يصعب إصلاحه وقلقون من عودة النعرات الجهوية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الاتحاد التونسي للشغل: البلاد تعيش منعرجا خطيرا وندعو الرئيس إلى التراجع من أجل الوحدة الوطنية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | بوريل: لا يزال الاتحاد الأوروبي ملتزما بتقديم الدعم العسكري لأوكرانيا وشركاء آخرين على حد سواء","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | المتحدث باسم الحكومة الأفغانية: مقتل 3 مهاجمين وإصابة 2 من الرعايا الأجانب في هجوم على مجمع سكني للصينيين","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رئيس وكالة الطاقة الدولية: ما لم تتخذ أوروبا تدابير فإن عجز الغاز في 2023 سيكون 60 مليار متر مكعب وليس 30","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | المتحدث باسم الداخلية الألمانية: نعد مشروعا لمواجهة مواطني الرايخ وسنقدمه في وقت لاحق من هذا العام","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | المتحدث باسم الداخلية الألمانية: قدمنا خطة عمل لنزع السلاح من حركة مواطني الرايخ","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | وزارة الدفاع الروسية: قواتنا تواصل العمليات الهجومية على محور دونيتسك","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رئيس الوكالة الدولية للطاقة: يبدو أننا خرجنا من أزمة الطاقة هذا الشتاء ومخزوننا مرتفع جدا لكن الأزمة مستمرة","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رئيس الوكالة الدولية للطاقة: أزمة الغاز ستشكل تهديدا كبيرا  في العام القادم لأننا لن نستورد الغاز من روسيا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رئيس الوكالة الدولية للطاقة: لم نشهد أزمة طاقة بهذه الصورة وأوكرانيا هي الضحية الأولى","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
"عاجل | رئيسة المفوضية الأوروبية: نسعى لإقرار آلية للشراء المشترك للغاز من أجل ضبط الأسعار","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
"عاجل | رئيسة المفوضية الأوروبية: نحن آمنون للشتاء القادم ولكن ما زال هناك عدد من النقاط تحت البحث","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
"عاجل | المتحدث باسم الحكومة الألمانية: الرئيس الأوكراني سيشارك في اجتماع قمة مجموعة السبع عبر تقنية الفيديو","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | مصدر أمني للجزيرة: قتلى وجرحى في تفجير استهدف مجمعا سكنيا للصينيين وسط العاصمة الأفغانية كابل","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رويترز عن وزير خارجية كوريا الجنوبية: نتوقع دعم الصين لجهودنا بشأن الحوار مع كوريا الشمالية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | وزير الخارجية البريطاني: علينا كسب دعم المزيد من الدول بالدبلوماسية الصبورة والعلاقات ذات المنفعة المتبادلة","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | وزير الخارجية البريطاني: مركز الجاذبية الجيوسياسية في العالم يتجه نحو الجنوب والشرق","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | وزير الخارجية البريطاني: بوتين جاهز لتدمير القوانين التي تحمي الدول ويشن حربا تناقض قيم النظام الدولي","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | مصدر أمني للجزيرة: مسلحون مجهولون يهاجمون مجمعا سكنيا للصينيين وسط العاصمة الأفغانية كابل","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الرئاسة الأوكرانية: الرئيس زيلنسكي اقترح خلال اتصاله الهاتفي مع الرئيس الأمريكي تنظيم قمة سلام عالمية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رويترز عن المستشارية الألمانية: اجتماع لقادة مجموعة ال7 اليوم عبر الفيديو","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الخارجية الإيرانية: فرضنا عقوبات على شخصيات وكيانات بريطانية بسبب دعم الإرهاب والتشجيع على العنف في #إيران","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الخارجية الإيرانية: سنعلن اليوم قائمة عقوبات جديدة ضد الاتحاد الأوروبي وبريطانيا ردا على التدخل في شؤوننا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الخارجية الإيرانية: نؤمن بضرورة ضمان الأمن الإقليمي عبر دول المنطقة ولن نسمح لأحد بالتدخل في شؤوننا الداخلية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
