tweet,label
الدفاع الروسية: مقتل 63 جنديا روسيا جراء هجوم صاروخي للقوات الأوكرانية على ماكييفكا في دونيتسك,real
"some of the worst viral disease outbreaks in recent years – sars, ebola and likely  coronavirus – originated in bats, a new study has proposed an answer to why diseases that originate in bats are so deadly.    coronavirus",fake
"russia is conducting “state terrorism” in ukraine and will go on to attack other countries, ukraine’s defence minister says.

follow latest  s on russia's invasion of ukraine:",real
"rt   ""the first bullet hit me and the second bullet hit shireen. they killed her in cold blood.""

al jazeera journalist ali al-sa…",real
لبنان الغريق  لبنان الحريق  لبنان ينتفض  لبنان الدولار  لبنان الكمامة  لبنان كورونا  لبنان الجراد لبنان الفساد  لبنان المحسوبيات  لبنان في شي اكبر مني ومنك عم يصير  ولا داعي للهلع   سنموت_بعد_قليل,fake
male birth control that paralyzes sperm for 2 hours 100% effective in lab mice,satire
tunisia president announces referendum and elections,real
أنباء عن وجود حكومة في لبنان بعد صدور قرار بمنع السوريين من التعليم,satire
"not only daily corona cases has been d highest in d world since august 4 today our govt ""transformed"" corona ..! india recorded another ""grime milestone"" by overtaking brazil..!!..now indian tax payers urge ""performance expert "" ministers only carry out us frm dis..2",fake
"twitter took down a pro–united arab emirates network of accounts that was pushing propaganda about the coronavirus""",fake
رئيس مجلس السيادة في  السودان: نؤكد التزامنا المعلن بخروج المؤسسة العسكرية نهائيا من العملية السياسية,real
"covid depends on severity as does flu both can kill, hayfever isn't going to kill you
i've had hayfever very bad before when younger not so nowadays though, i do take basic tablets/ antihistamines when pollen is high so it dosn't cause discomfort really.",fake
بيصيبني الهلع بس إسمع الدولة اللبنانية عم تقلي  لا_داعي_للهلع!!  سنموت_بعد_قليل  كورونا,fake
biden’s new arms package for ukraine to start shipping soon,real
أنصار الرئيس البرازيلي السابق جايير بولسونارو يقتحمون البرلمان والقصر الرئاسي وساحة المحكمة الفيدرالية العليا,real
report: loneliness most common amongst americans no one wants to be around,satire
"children are immune or ""almost immune"" to covid-19 and therefore are not at risk from school reopenings.",fake
لبنان يسمح للفلسطينيين بالعمل نظرا لصعوبة هجرتهم للخارج,satire
زيارة الرئيس الصيني احد المساجد ويطلب من المسلمين الدعاء إلى الله   كورونا_الصين,fake
gardaí raid house of part time worker receiving extra €15 a week from covid payment,fake
man who set up home gym at start of lockdown seriously considering third workout,fake
uk prime minister liz truss steps down after six weeks in office,real
"japan discovers 7,000 new islands it didn’t know it had",satire
"pm pushpa kamal dahal said the plane was flying from the capital, kathmandu, to pokhara in central nepal.

— in pictures",real
says 99% of covid-19 cases ???are totally harmless.??�,fake
"madeleine albright, first woman us secretary of state, dies at 84",real
false:   mike pence's claim that oklahoma flattened the covid-19 curve. data shows that oklahoma’s daily caseload has risen consistently in june and to levels higher than at any point in the pandemic.,fake
مصر - السيسي يطمئننا أن ميزانية مصر للأعوام القادمة مغطاة تماما بقيمة تصل إلى فضل الله، والفضل لله في ذلك. شكرا يا نور عينينا,satire
the new app to track infections in germany (corona warn-app) is using your personal data and contacts on your smartphone in order to track and identify people.,fake
"one killed, several wounded in gunfire near beirut protest",real
"two west virginia brothers can't afford covid-19 masks, so they make their own out of two discarded�    unemployment",fake
alhudood - confusing  mena intelligence services since 2013,satire
trump ignored coronavirus but tear-gassed portland's mayor    oregon  portland  ghislainemaxwell,fake
gulf rulers to set aside parts of uk land for ownership by british citizens,satire
أميركا تهدد بصعق لبنان بالكهرباء إذا استخدم الوقود الإيراني في توليدها,satire
الكويت -القوانين تأخذ بعين الاعتبار احترام الرجل للمرأة كأساس للمجتمع؛ فلو كانت جرائم الشرف تعاقب بالسجن المؤبد أو الإعدام، لن يكون بوسع الدولة معرفة إذا ما كان الرجال يمتنعون عن قتل أخواتهم وزوجاتهم بدافع الحب والتقدير أم بدافع الخوف من العدالة.,satire
man begins life in new city by taking last ever walk around neighborhood,satire
"rt   it is the 60th anniversary of algeria’s independence from france.

here's what you need to know about algerians' fight for f…",real
"rt   the boeing 737 plane crashed in the countryside near wuzhou city in the guangxi region causing a ""mountain fire”, with an un…",real
the very popular  whatsapp advisory allegedly from   about  homemade  covid19 is  fake . we  factcheck,fake
"conservatives explain why they support ‘national divorce’ of red, blue states",satire
إصابة محمد بن زايد يعني هذا   ب كورونا..  كشفت مصادر في الإمارات عن إصابة ولي عهد أبوظبي بفايروس كورونا القاتل معقوله تموت و ماتشوف الحوثي بدارك؟ معقوله تروح وتضيع لحظات دخول الحوثي للرياض؟ لو اكو علاج ميخالف الا إذا...   محمد_بن_زايد_في_ذمه_الله  coronavirusus,fake
أبو مازن يبارك لأخت الحزب الشيوعي الصيني,satire
